Date,Vol
2015-11-24,63.16666666666667
2015-11-25,51.333333333333336
2015-11-26,39.5
2015-11-27,27.66666666666667
2015-11-28,15.833333333333336
2015-11-29,4.0
2015-11-30,10.0
2015-12-01,32.0
2015-12-02,7.0
2015-12-03,21.0
2015-12-04,3.0
2015-12-05,3.0
2015-12-06,3.0
2015-12-07,3.0
2015-12-08,18.0
2015-12-09,142.0
2015-12-10,28.0
2015-12-11,71.0
2015-12-12,11.0
2015-12-13,9.0
2015-12-14,7.0
2015-12-15,17.0
2015-12-16,114.0
2015-12-17,97.0
2015-12-18,48.0
2015-12-19,0.0
2015-12-20,45.0
2015-12-21,43.0
2015-12-22,41.92857142857143
2015-12-23,40.857142857142854
2015-12-24,39.785714285714285
2015-12-25,38.714285714285715
2015-12-26,37.64285714285714
2015-12-27,36.57142857142857
2015-12-28,35.5
2015-12-29,34.42857142857143
2015-12-30,33.35714285714286
2015-12-31,32.285714285714285
2016-01-01,31.214285714285715
2016-01-02,30.142857142857142
2016-01-03,29.07142857142857
2016-01-04,28.0
2016-01-05,4.0
2016-01-06,313.0
2016-01-07,76.0
2016-01-08,155.0
2016-01-09,138.0
2016-01-10,20.0
2016-01-11,34.0
2016-01-12,251.0
2016-01-13,35.0
2016-01-14,124.0
2016-01-15,189.0
2016-01-16,120.0
2016-01-17,156.0
2016-01-18,55.0
2016-01-19,5.0
2016-01-20,359.0
2016-01-21,28.0
2016-01-22,14.0
2016-01-23,16.875
2016-01-24,19.75
2016-01-25,22.625
2016-01-26,25.5
2016-01-27,28.375
2016-01-28,31.25
2016-01-29,34.125
2016-01-30,37.0
2016-01-31,37.0
2016-02-01,83.0
2016-02-02,23.0
2016-02-03,13.0
2016-02-04,199.0
2016-02-05,172.0
2016-02-06,154.0
2016-02-07,11.0
2016-02-08,86.0
2016-02-09,64.0
2016-02-10,111.0
2016-02-11,127.0
2016-02-12,161.0
2016-02-13,6.0
2016-02-14,72.0
2016-02-15,100.0
2016-02-16,95.0
2016-02-17,81.0
2016-02-18,21.0
2016-02-19,179.0
2016-02-20,31.0
2016-02-21,36.0
2016-02-22,6.0
2016-02-23,61.0
2016-02-24,79.0
2016-02-25,35.0
2016-02-26,26.0
2016-02-27,51.0
2016-02-28,37.0
2016-02-29,44.0
2016-03-01,57.0
2016-03-02,9.0
2016-03-03,549.0
2016-03-04,99.0
2016-03-05,41.0
2016-03-06,267.0
2016-03-07,138.0
2016-03-08,78.0
2016-03-09,44.0
2016-03-10,88.0
2016-03-11,631.0
2016-03-12,105.0
2016-03-13,78.0
2016-03-14,17.0
2016-03-15,61.0
2016-03-16,171.0
2016-03-17,3.0
2016-03-18,87.0
2016-03-19,110.0
2016-03-20,6.0
2016-03-21,57.0
2016-03-22,97.0
2016-03-23,57.0
2016-03-24,89.0
2016-03-25,65.0
2016-03-26,8.0
2016-03-27,339.0
2016-03-28,30.0
2016-03-29,14.0
2016-03-30,229.0
2016-03-31,45.0
2016-04-01,69.0
2016-04-02,65.0
2016-04-03,52.0
2016-04-04,225.0
2016-04-05,60.0
2016-04-06,71.0
2016-04-07,60.0
2016-04-08,129.0
2016-04-09,281.0
2016-04-10,76.0
2016-04-11,70.0
2016-04-12,17.0
2016-04-13,8.0
2016-04-14,67.0
2016-04-15,129.0
2016-04-16,0.0
2016-04-17,60.0
2016-04-18,73.0
2016-04-19,172.0
2016-04-20,157.0
2016-04-21,364.0
2016-04-22,277.0
2016-04-23,477.0
2016-04-24,144.0
2016-04-25,165.0
2016-04-26,595.0
2016-04-27,302.0
2016-04-28,41.0
2016-04-29,413.0
2016-04-30,491.0
2016-05-01,221.0
2016-05-02,385.0
2016-05-03,86.0
2016-05-04,108.0
2016-05-05,181.0
2016-05-06,271.0
2016-05-07,201.0
2016-05-08,166.0
2016-05-09,135.0
2016-05-10,61.0
2016-05-11,69.0
2016-05-12,152.0
2016-05-13,221.0
2016-05-14,187.0
2016-05-15,0.0
2016-05-16,679.0
2016-05-17,161.0
2016-05-18,59.0
2016-05-19,175.0
2016-05-20,172.0
2016-05-21,66.0
2016-05-22,129.0
2016-05-23,142.0
2016-05-24,3.0
2016-05-25,94.0
2016-05-26,279.0
2016-05-27,209.0
2016-05-28,26.0
2016-05-29,82.0
2016-05-30,98.0
2016-05-31,7.0
2016-06-01,36.0
2016-06-02,139.0
2016-06-03,93.0
2016-06-04,719.0
2016-06-05,0.0
2016-06-06,2.0
2016-06-07,350.0
2016-06-08,151.0
2016-06-09,3.0
2016-06-10,272.0
2016-06-11,49.0
2016-06-12,10.0
2016-06-13,111.0
2016-06-14,117.0
2016-06-15,786.0
2016-06-16,74.0
2016-06-17,711.0
2016-06-18,121.0
2016-06-19,14.0
2016-06-20,21.0
2016-06-21,86.0
2016-06-22,72.0
2016-06-23,1.0
2016-06-24,67.0
2016-06-25,14.0
2016-06-26,36.0
2016-06-27,8.0
2016-06-28,30.0
2016-06-29,22.0
2016-06-30,28.0
2016-07-01,121.0
2016-07-02,188.0
2016-07-03,166.0
2016-07-04,195.0
2016-07-05,206.0
2016-07-06,25.0
2016-07-07,12.0
2016-07-08,6.0
2016-07-09,255.0
2016-07-10,134.0
2016-07-11,13.0
2016-07-12,61.0
2016-07-13,33.0
2016-07-14,36.0
2016-07-15,3.0
2016-07-16,20.0
2016-07-17,73.0
2016-07-18,8.0
2016-07-19,0.0
2016-07-20,89.0
2016-07-21,13.0
2016-07-22,7.0
2016-07-23,326.0
2016-07-24,7.0
2016-07-25,70.0
2016-07-26,60.0
2016-07-27,28.0
2016-07-28,16.0
2016-07-29,1.0
2016-07-30,11.0
2016-07-31,3.0
2016-08-01,35.0
2016-08-02,34.0
2016-08-03,62.0
2016-08-04,1.0
2016-08-05,1.0
2016-08-06,31.0
2016-08-07,61.0
2016-08-08,91.0
2016-08-09,9.0
2016-08-10,55.0
2016-08-11,52.0
2016-08-12,5.0
2016-08-13,95.0
2016-08-14,7.0
2016-08-15,58.0
2016-08-16,4.0
2016-08-17,4.0
2016-08-18,10.0
2016-08-19,1.0
2016-08-20,34.0
2016-08-21,43.0
2016-08-22,164.0
2016-08-23,109.0
2016-08-24,28.0
2016-08-25,125.0
2016-08-26,24.0
2016-08-27,145.0
2016-08-28,44.0
2016-08-29,52.0
2016-08-30,115.0
2016-08-31,144.0
2016-09-01,8.0
2016-09-02,5.0
2016-09-03,38.0
2016-09-04,41.0
2016-09-05,38.5
2016-09-06,36.0
2016-09-07,210.0
2016-09-08,23.0
2016-09-09,155.0
2016-09-10,35.0
2016-09-11,10.0
2016-09-12,65.0
2016-09-13,138.0
2016-09-14,10.0
2016-09-15,25.0
2016-09-16,6.0
2016-09-17,11.0
2016-09-18,93.0
2016-09-19,26.0
2016-09-20,20.0
2016-09-21,76.0
2016-09-22,63.0
2016-09-23,12.0
2016-09-24,43.0
2016-09-25,40.0
2016-09-26,46.0
2016-09-27,2.0
2016-09-28,185.0
2016-09-29,95.0
2016-09-30,110.0
2016-10-01,139.0
2016-10-02,82.0
2016-10-03,89.0
2016-10-04,75.0
2016-10-05,86.0
2016-10-06,94.0
2016-10-07,185.0
2016-10-08,160.0
2016-10-09,77.0
2016-10-10,16.0
2016-10-11,394.0
2016-10-12,117.0
2016-10-13,232.0
2016-10-14,31.0
2016-10-15,20.0
2016-10-16,90.0
2016-10-17,0.0
2016-10-18,34.0
2016-10-19,3.0
2016-10-20,127.0
2016-10-21,194.0
2016-10-22,46.0
2016-10-23,44.0
2016-10-24,185.0
2016-10-25,161.0
2016-10-26,37.0
2016-10-27,148.0
2016-10-28,145.0
2016-10-29,100.0
2016-10-30,20.0
2016-10-31,0.0
2016-11-01,778.0
2016-11-02,126.0
2016-11-03,486.0
2016-11-04,132.0
2016-11-05,88.0
2016-11-06,40.0
2016-11-07,43.0
2016-11-08,60.0
2016-11-09,19.0
2016-11-10,23.0
2016-11-11,8.0
2016-11-12,10.0
2016-11-13,11.0
2016-11-14,132.0
2016-11-15,55.0
2016-11-16,1.0
2016-11-17,42.0
2016-11-18,107.0
2016-11-19,25.0
2016-11-20,20.0
2016-11-21,14.0
2016-11-22,10.0
2016-11-23,62.0
2016-11-24,76.0
2016-11-25,88.0
2016-11-26,42.0
2016-11-27,44.0
2016-11-28,33.0
2016-11-29,46.0
2016-11-30,9.0
2016-12-01,227.0
2016-12-02,101.0
2016-12-03,17.0
2016-12-04,58.0
2016-12-05,191.0
2016-12-06,103.0
2016-12-07,63.0
2016-12-08,20.0
2016-12-09,106.0
2016-12-10,102.0
2016-12-11,46.0
2016-12-12,31.0
2016-12-13,1.0
2016-12-14,24.0
2016-12-15,16.0
2016-12-16,49.0
2016-12-17,58.333333333333336
2016-12-18,67.66666666666667
2016-12-19,77.0
2016-12-20,7.0
2016-12-21,25.0
2016-12-22,0.0
2016-12-23,5.0
2016-12-24,20.166666666666668
2016-12-25,35.333333333333336
2016-12-26,50.5
2016-12-27,65.66666666666667
2016-12-28,80.83333333333334
2016-12-29,96.0
2016-12-30,111.16666666666667
2016-12-31,126.33333333333334
2017-01-01,141.5
2017-01-02,156.66666666666669
2017-01-03,171.83333333333334
2017-01-04,187.0
2017-01-05,0.0
2017-01-06,74.0
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,44.0
2017-01-10,0.0
2017-01-11,300.0
2017-01-12,1.0
2017-01-13,59.0
2017-01-14,49.0
2017-01-15,20.0
2017-01-16,75.0
2017-01-17,14.0
2017-01-18,179.0
2017-01-19,51.0
2017-01-20,54.0
2017-01-21,23.0
2017-01-22,82.0
2017-01-23,68.0
2017-01-24,3.0
2017-01-25,6.0
2017-01-26,150.0
2017-01-27,73.0
2017-01-28,80.0
2017-01-29,35.0
2017-01-30,42.0
2017-01-31,34.0
2017-02-01,6.0
2017-02-02,25.0
2017-02-03,122.0
2017-02-04,103.0
2017-02-05,15.0
2017-02-06,124.0
2017-02-07,46.0
2017-02-08,120.0
2017-02-09,0.0
2017-02-10,116.0
2017-02-11,106.0
2017-02-12,0.0
2017-02-13,9.0
2017-02-14,30.0
2017-02-15,11.0
2017-02-16,17.0
2017-02-17,2.0
2017-02-18,20.0
2017-02-19,47.0
2017-02-20,21.0
2017-02-21,6.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,32.0
2017-02-26,55.0
2017-02-27,6.0
2017-02-28,512.0
2017-03-01,219.0
2017-03-02,56.0
2017-03-03,73.0
2017-03-04,12.0
2017-03-05,46.0
2017-03-06,13.0
2017-03-07,55.0
2017-03-08,0.0
2017-03-09,75.0
2017-03-10,66.0
2017-03-11,2.0
2017-03-12,13.0
2017-03-13,29.0
2017-03-14,31.2
2017-03-15,33.4
2017-03-16,35.6
2017-03-17,37.8
2017-03-18,40.0
2017-03-19,71.0
2017-03-20,27.0
2017-03-21,26.0
2017-03-22,6.0
2017-03-23,20.0
2017-03-24,38.0
2017-03-25,173.0
2017-03-26,90.0
2017-03-27,160.0
2017-03-28,318.0
2017-03-29,201.0
2017-03-30,179.0
2017-03-31,49.0
2017-04-01,95.0
2017-04-02,108.0
2017-04-03,158.0
2017-04-04,36.0
2017-04-05,181.0
2017-04-06,10.0
2017-04-07,121.0
2017-04-08,75.0
2017-04-09,56.0
2017-04-10,125.0
2017-04-11,28.0
2017-04-12,20.0
2017-04-13,13.0
2017-04-14,24.0
2017-04-15,232.0
2017-04-16,112.0
2017-04-17,214.0
2017-04-18,98.0
2017-04-19,10.0
2017-04-20,28.0
2017-04-21,51.0
2017-04-22,81.0
2017-04-23,53.0
2017-04-24,165.0
2017-04-25,4.0
2017-04-26,20.0
2017-04-27,81.0
2017-04-28,26.0
2017-04-29,183.0
2017-04-30,231.0
2017-05-01,176.0
2017-05-02,172.0
2017-05-03,184.0
2017-05-04,31.0
2017-05-05,205.0
2017-05-06,11.0
2017-05-07,21.0
2017-05-08,26.0
2017-05-09,210.0
2017-05-10,59.0
2017-05-11,46.0
2017-05-12,86.0
2017-05-13,63.0
2017-05-14,22.0
2017-05-15,36.0
2017-05-16,15.0
2017-05-17,85.0
2017-05-18,3.0
2017-05-19,795.0
2017-05-20,384.0
2017-05-21,180.0
2017-05-22,245.0
2017-05-23,87.0
2017-05-24,424.0
2017-05-25,253.0
2017-05-26,704.0
2017-05-27,407.0
2017-05-28,700.0
2017-05-29,210.0
2017-05-30,44.0
2017-05-31,208.0
2017-06-01,294.0
2017-06-02,133.0
2017-06-03,116.0
2017-06-04,19.0
2017-06-05,112.0
2017-06-06,107.0
2017-06-07,43.0
2017-06-08,111.0
2017-06-09,114.0
2017-06-10,93.0
2017-06-11,9.0
2017-06-12,412.0
2017-06-13,102.0
2017-06-14,10.0
2017-06-15,304.0
2017-06-16,146.0
2017-06-17,1.0
2017-06-18,124.0
2017-06-19,64.0
2017-06-20,107.0
2017-06-21,346.0
2017-06-22,124.0
2017-06-23,16.0
2017-06-24,1.0
2017-06-25,1.0
2017-06-26,23.0
2017-06-27,131.0
2017-06-28,37.0
2017-06-29,139.0
2017-06-30,312.0
2017-07-01,94.0
2017-07-02,54.0
2017-07-03,62.666666666666664
2017-07-04,71.33333333333333
2017-07-05,80.0
2017-07-06,241.0
2017-07-07,156.0
2017-07-08,226.0
2017-07-09,273.0
2017-07-10,17.0
2017-07-11,14.0
2017-07-12,263.0
2017-07-13,398.0
2017-07-14,55.0
2017-07-15,37.0
2017-07-16,112.0
2017-07-17,19.0
2017-07-18,19.0
2017-07-19,63.0
2017-07-20,24.0
2017-07-21,1.0
2017-07-22,4.666666666666666
2017-07-23,8.333333333333332
2017-07-24,12.0
2017-07-25,35.0
2017-07-26,105.0
2017-07-27,21.0
2017-07-28,8.0
2017-07-29,149.33333333333331
2017-07-30,290.66666666666663
2017-07-31,432.0
2017-08-01,434.0
2017-08-02,473.0
2017-08-03,437.0
2017-08-04,457.0
2017-08-05,114.0
2017-08-06,111.0
2017-08-07,124.0
2017-08-08,108.0
2017-08-09,225.0
2017-08-10,152.0
2017-08-11,80.0
2017-08-12,90.0
2017-08-13,130.0
2017-08-14,17.0
2017-08-15,0.0
2017-08-16,35.0
2017-08-17,5.0
2017-08-18,9.0
2017-08-19,35.0
2017-08-20,10.0
2017-08-21,16.0
2017-08-22,4.0
2017-08-23,34.0
2017-08-24,24.0
2017-08-25,27.0
2017-08-26,41.333333333333336
2017-08-27,55.66666666666667
2017-08-28,70.0
2017-08-29,6.0
2017-08-30,25.0
2017-08-31,25.0
2017-09-01,27.0
2017-09-02,22.0
2017-09-03,17.0
2017-09-04,12.000000000000002
2017-09-05,7.0
2017-09-06,80.0
2017-09-07,9.0
2017-09-08,62.0
2017-09-09,540.0
2017-09-10,24.0
2017-09-11,41.0
2017-09-12,25.0
2017-09-13,115.0
2017-09-14,327.0
2017-09-15,579.0
2017-09-16,150.0
2017-09-17,221.0
2017-09-18,398.0
2017-09-19,257.0
2017-09-20,225.0
2017-09-21,100.0
2017-09-22,174.0
2017-09-23,194.0
2017-09-24,28.0
2017-09-25,85.0
2017-09-26,108.0
2017-09-27,188.0
2017-09-28,117.0
2017-09-29,35.0
2017-09-30,79.0
2017-10-01,123.0
2017-10-02,33.0
2017-10-03,64.0
2017-10-04,30.0
2017-10-05,26.0
2017-10-06,285.0
2017-10-07,19.0
2017-10-08,43.0
2017-10-09,106.0
2017-10-10,117.0
2017-10-11,259.0
2017-10-12,36.0
2017-10-13,122.0
2017-10-14,163.0
2017-10-15,18.0
2017-10-16,57.0
2017-10-17,19.0
2017-10-18,26.0
2017-10-19,360.0
2017-10-20,136.0
2017-10-21,39.0
2017-10-22,32.0
2017-10-23,41.0
2017-10-24,221.0
2017-10-25,31.0
2017-10-26,65.0
2017-10-27,103.0
2017-10-28,262.0
2017-10-29,44.0
2017-10-30,100.0
2017-10-31,173.0
2017-11-01,118.0
2017-11-02,38.0
2017-11-03,16.0
2017-11-04,42.0
2017-11-05,18.0
2017-11-06,18.0
2017-11-07,24.0
2017-11-08,53.0
2017-11-09,307.0
2017-11-10,324.0
2017-11-11,9.0
2017-11-12,9.0
2017-11-13,31.0
2017-11-14,28.0
2017-11-15,37.0
2017-11-16,66.0
2017-11-17,449.0
2017-11-18,307.0
2017-11-19,100.0
2017-11-20,20.0
2017-11-21,0.0
2017-11-22,259.0
2017-11-23,0.0
2017-11-24,0.0
2017-11-25,32.0
2017-11-26,13.0
2017-11-27,243.0
2017-11-28,5.0
2017-11-29,180.0
2017-11-30,51.0
2017-12-01,140.0
2017-12-02,254.0
2017-12-03,60.0
2017-12-04,108.0
2017-12-05,113.0
2017-12-06,13.0
2017-12-07,101.0
2017-12-08,2.0
2017-12-09,73.0
2017-12-10,46.0
2017-12-11,102.0
2017-12-12,18.0
2017-12-13,277.0
2017-12-14,93.0
2017-12-15,167.0
2017-12-16,83.0
2017-12-17,56.0
2017-12-18,64.0
2017-12-19,1.0
2017-12-20,181.0
2017-12-21,25.0
2017-12-22,3.0
2017-12-23,6.24
2017-12-24,9.48
2017-12-25,12.719999999999999
2017-12-26,15.959999999999999
2017-12-27,19.2
2017-12-28,22.439999999999998
2017-12-29,25.68
2017-12-30,28.919999999999998
2017-12-31,32.16
2018-01-01,35.4
2018-01-02,38.64
2018-01-03,41.879999999999995
2018-01-04,45.12
2018-01-05,48.36
2018-01-06,51.599999999999994
2018-01-07,54.839999999999996
2018-01-08,58.08
2018-01-09,61.32
2018-01-10,64.56
2018-01-11,67.8
2018-01-12,71.03999999999999
2018-01-13,74.28
2018-01-14,77.52
2018-01-15,80.75999999999999
2018-01-16,84.0
2018-01-17,68.0
2018-01-18,85.0
2018-01-19,127.0
2018-01-20,37.0
2018-01-21,27.0
2018-01-22,9.0
2018-01-23,37.0
2018-01-24,95.0
2018-01-25,68.0
2018-01-26,134.0
2018-01-27,69.0
2018-01-28,42.0
2018-01-29,381.0
2018-01-30,9.0
2018-01-31,12.0
2018-02-01,13.0
2018-02-02,3.0
2018-02-03,29.0
2018-02-04,115.0
2018-02-05,83.0
2018-02-06,19.0
2018-02-07,153.0
2018-02-08,114.0
2018-02-09,128.0
2018-02-10,58.0
2018-02-11,6.0
2018-02-12,152.0
2018-02-13,40.0
2018-02-14,61.0
2018-02-15,24.0
2018-02-16,48.0
2018-02-17,6.0
2018-02-18,95.0
2018-02-19,92.0
2018-02-20,85.0
2018-02-21,78.0
2018-02-22,71.0
2018-02-23,64.0
2018-02-24,57.0
2018-02-25,50.0
2018-02-26,43.0
2018-02-27,1.0
2018-02-28,4.0
2018-03-01,22.0
2018-03-02,1.0
2018-03-03,55.0
2018-03-04,4.0
2018-03-05,70.0
2018-03-06,6.0
2018-03-07,38.0
2018-03-08,6.0
2018-03-09,66.0
2018-03-10,54.0
2018-03-11,1.0
2018-03-12,42.0
2018-03-13,52.0
2018-03-14,37.0
2018-03-15,6.0
2018-03-16,129.0
2018-03-17,96.0
2018-03-18,144.0
2018-03-19,10.0
2018-03-20,643.0
2018-03-21,178.0
2018-03-22,195.0
2018-03-23,248.0
2018-03-24,490.0
2018-03-25,16.0
2018-03-26,109.0
2018-03-27,32.0
2018-03-28,91.0
2018-03-29,539.0
2018-03-30,79.0
2018-03-31,17.0
2018-04-01,28.0
2018-04-02,75.0
2018-04-03,14.0
2018-04-04,224.0
2018-04-05,403.0
2018-04-06,423.0
2018-04-07,1036.0
2018-04-08,116.0
2018-04-09,29.0
2018-04-10,59.0
2018-04-11,78.0
2018-04-12,18.0
2018-04-13,1.0
2018-04-14,76.0
2018-04-15,0.0
2018-04-16,107.0
2018-04-17,0.0
2018-04-18,80.0
2018-04-19,6.0
2018-04-20,0.0
2018-04-21,41.0
2018-04-22,14.0
2018-04-23,0.0
2018-04-24,33.0
2018-04-25,13.0
2018-04-26,101.0
2018-04-27,0.0
2018-04-28,73.0
2018-04-29,28.0
2018-04-30,1.0
2018-05-01,84.0
2018-05-02,13.0
2018-05-03,103.0
2018-05-04,57.0
2018-05-05,9.0
2018-05-06,14.0
2018-05-07,216.0
2018-05-08,69.0
2018-05-09,13.0
2018-05-10,216.0
2018-05-11,37.0
2018-05-12,253.0
2018-05-13,47.0
2018-05-14,50.0
2018-05-15,55.0
2018-05-16,4.0
2018-05-17,169.0
2018-05-18,60.0
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,421.0
2018-05-22,51.0
2018-05-23,36.0
2018-05-24,51.0
2018-05-25,60.0
2018-05-26,57.0
2018-05-27,62.0
2018-05-28,53.0
2018-05-29,154.0
2018-05-30,116.0
2018-05-31,14.0
2018-06-01,180.0
2018-06-02,56.0
2018-06-03,94.0
2018-06-04,224.0
2018-06-05,29.0
2018-06-06,46.0
2018-06-07,6.0
2018-06-08,120.0
2018-06-09,41.0
2018-06-10,95.0
2018-06-11,194.0
2018-06-12,128.0
2018-06-13,7.0
2018-06-14,51.0
2018-06-15,197.0
2018-06-16,28.0
2018-06-17,79.0
2018-06-18,476.0
2018-06-19,0.0
2018-06-20,72.0
2018-06-21,0.0
2018-06-22,337.0
2018-06-23,11.0
2018-06-24,1173.0
2018-06-25,0.0
2018-06-26,70.0
2018-06-27,95.0
2018-06-28,22.0
2018-06-29,10.0
2018-06-30,9.882352941176471
2018-07-01,9.764705882352942
2018-07-02,9.647058823529411
2018-07-03,9.529411764705882
2018-07-04,9.411764705882353
2018-07-05,9.294117647058824
2018-07-06,9.176470588235293
2018-07-07,9.058823529411764
2018-07-08,8.941176470588236
2018-07-09,8.823529411764707
2018-07-10,8.705882352941176
2018-07-11,8.588235294117647
2018-07-12,8.470588235294118
2018-07-13,8.352941176470589
2018-07-14,8.235294117647058
2018-07-15,8.117647058823529
2018-07-16,8.0
2018-07-17,38.0
2018-07-18,1.0
2018-07-19,2.0
2018-07-20,62.0
2018-07-21,19.0
2018-07-22,0.0
2018-07-23,2.0
2018-07-24,26.0
2018-07-25,13.0
2018-07-26,4.0
2018-07-27,29.0
2018-07-28,18.0
2018-07-29,15.0
2018-07-30,0.0
2018-07-31,62.0
2018-08-01,46.0
2018-08-02,17.0
2018-08-03,56.0
2018-08-04,14.0
2018-08-05,53.0
2018-08-06,32.0
2018-08-07,37.0
2018-08-08,11.0
2018-08-09,28.0
2018-08-10,36.0
2018-08-11,39.5
2018-08-12,43.0
2018-08-13,46.5
2018-08-14,50.0
2018-08-15,53.5
2018-08-16,57.0
2018-08-17,60.5
2018-08-18,64.0
2018-08-19,67.5
2018-08-20,71.0
2018-08-21,59.0
2018-08-22,8.0
2018-08-23,18.0
2018-08-24,1.0
2018-08-25,0.9166666666666666
2018-08-26,0.8333333333333334
2018-08-27,0.75
2018-08-28,0.6666666666666667
2018-08-29,0.5833333333333334
2018-08-30,0.5
2018-08-31,0.41666666666666674
2018-09-01,0.33333333333333337
2018-09-02,0.2500000000000001
2018-09-03,0.16666666666666674
2018-09-04,0.08333333333333337
2018-09-05,0.0
2018-09-06,4.0
2018-09-07,6.0
2018-09-08,237.0
2018-09-09,14.0
2018-09-10,292.0
2018-09-11,118.0
2018-09-12,0.0
2018-09-13,182.0
2018-09-14,38.0
2018-09-15,192.0
2018-09-16,196.0
2018-09-17,46.0
2018-09-18,136.0
2018-09-19,165.0
2018-09-20,334.0
2018-09-21,39.0
2018-09-22,125.0
2018-09-23,184.0
2018-09-24,241.0
2018-09-25,147.0
2018-09-26,92.0
2018-09-27,7.0
2018-09-28,45.0
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,253.0
2018-10-02,197.0
2018-10-03,247.0
2018-10-04,307.0
2018-10-05,310.0
2018-10-06,347.0
2018-10-07,456.0
2018-10-08,96.0
2018-10-09,112.0
2018-10-10,219.0
2018-10-11,327.0
2018-10-12,58.0
2018-10-13,264.0
2018-10-14,1245.0
2018-10-15,30.0
2018-10-16,88.0
2018-10-17,654.0
2018-10-18,488.0
2018-10-19,40.0
2018-10-20,157.0
2018-10-21,100.0
2018-10-22,556.0
2018-10-23,289.0
2018-10-24,713.0
2018-10-25,272.0
2018-10-26,150.0
2018-10-27,294.0
2018-10-28,17.0
2018-10-29,288.0
2018-10-30,314.0
2018-10-31,282.0
2018-11-01,135.0
2018-11-02,682.0
2018-11-03,572.0
2018-11-04,330.0
2018-11-05,215.0
2018-11-06,24.0
2018-11-07,17.0
2018-11-08,32.0
2018-11-09,87.0
2018-11-10,40.0
2018-11-11,348.0
2018-11-12,50.0
2018-11-13,264.0
2018-11-14,345.0
2018-11-15,150.0
2018-11-16,248.0
2018-11-17,349.0
2018-11-18,86.0
2018-11-19,76.0
2018-11-20,227.0
2018-11-21,44.0
2018-11-22,41.214285714285715
2018-11-23,38.42857142857143
2018-11-24,35.64285714285714
2018-11-25,32.85714285714286
2018-11-26,30.07142857142857
2018-11-27,27.285714285714285
2018-11-28,24.5
2018-11-29,21.714285714285715
2018-11-30,18.928571428571427
2018-12-01,16.142857142857142
2018-12-02,13.357142857142858
2018-12-03,10.57142857142857
2018-12-04,7.785714285714285
2018-12-05,5.0
2018-12-06,14.0
2018-12-07,21.0
2018-12-08,6.0
2018-12-09,11.0
2018-12-10,1.0
2018-12-11,42.0
2018-12-12,68.5
2018-12-13,95.0
2018-12-14,121.5
2018-12-15,148.0
2018-12-16,174.5
2018-12-17,201.0
2018-12-18,30.0
2018-12-19,41.0
2018-12-20,54.0
2018-12-21,295.0
2018-12-22,13.0
2018-12-23,63.0
2018-12-24,6.0
2018-12-25,8.2
2018-12-26,10.4
2018-12-27,12.600000000000001
2018-12-28,14.8
2018-12-29,17.0
2018-12-30,19.200000000000003
2018-12-31,21.4
2019-01-01,23.6
2019-01-02,25.8
2019-01-03,28.0
2019-01-04,7.0
2019-01-05,120.0
2019-01-06,124.0
2019-01-07,71.0
2019-01-08,169.0
2019-01-09,25.0
2019-01-10,320.0
2019-01-11,95.0
2019-01-12,28.0
2019-01-13,75.0
2019-01-14,53.0
2019-01-15,29.0
2019-01-16,145.0
2019-01-17,53.0
2019-01-18,19.0
2019-01-19,7.0
2019-01-20,50.0
2019-01-21,106.0
2019-01-22,8.0
2019-01-23,11.0
2019-01-24,68.0
2019-01-25,20.0
2019-01-26,6.0
2019-01-27,11.0
2019-01-28,47.0
2019-01-29,62.0
2019-01-30,23.0
2019-01-31,8.0
2019-02-01,21.0
2019-02-02,64.0
2019-02-03,43.0
2019-02-04,227.0
2019-02-05,184.0
2019-02-06,46.0
2019-02-07,140.0
2019-02-08,200.0
2019-02-09,221.0
2019-02-10,129.0
2019-02-11,153.0
2019-02-12,78.0
2019-02-13,9.0
2019-02-14,22.0
2019-02-15,296.0
2019-02-16,60.0
2019-02-17,50.0
2019-02-18,33.0
2019-02-19,0.0
2019-02-20,26.0
2019-02-21,99.0
2019-02-22,172.0
2019-02-23,25.0
2019-02-24,450.0
2019-02-25,109.0
2019-02-26,103.0
2019-02-27,101.0
2019-02-28,35.0
2019-03-01,85.0
2019-03-02,29.0
2019-03-03,16.0
2019-03-04,190.0
2019-03-05,5.0
2019-03-06,1.0
2019-03-07,25.0
2019-03-08,438.0
2019-03-09,10.0
2019-03-10,12.0
2019-03-11,464.0
2019-03-12,34.0
2019-03-13,114.0
2019-03-14,4.0
2019-03-15,160.0
2019-03-16,18.0
2019-03-17,19.0
2019-03-18,180.0
2019-03-19,112.0
2019-03-20,82.0
2019-03-21,110.0
2019-03-22,136.0
2019-03-23,76.0
2019-03-24,177.0
2019-03-25,442.0
2019-03-26,189.0
2019-03-27,8.0
2019-03-28,4.0
2019-03-29,116.0
2019-03-30,8.0
2019-03-31,32.0
2019-04-01,98.0
2019-04-02,179.0
2019-04-03,11.0
2019-04-04,115.0
2019-04-05,160.0
2019-04-06,144.0
2019-04-07,76.0
2019-04-08,79.0
2019-04-09,148.0
2019-04-10,10.0
2019-04-11,20.0
2019-04-12,15.0
2019-04-13,228.0
2019-04-14,203.0
2019-04-15,155.0
2019-04-16,45.0
